"numGeoids","profile","category","variable","base","estimate","moe","cv","percent","percent_moe","is_reliable","comparison_estimate","comparison_moe","comparison_cv","comparison_percent","comparison_percent_moe","comparison_is_reliable","difference_estimate","difference_moe","difference_reliable","difference_percent","difference_percent_moe","difference_percent_reliable"
"","social","disability_status_of_the_civilian_noninstitutionalized_population","cu18damb","CvNIU18_1","193","103.947101931704","32.7407915119466","0.00723985295220947","0.00388010846406191","false","9449","770","5","0.005","0","true","-9256","776.9845558310668","true","0.223985295220947","0.388010846406191","false"
"","social","disability_status_of_the_civilian_noninstitutionalized_population","cu18dcog","CvNIU18_1","346","139.703256941275","24.5450844108571","0.0129792182459299","0.00519463221508714","false","40000","1746","2.7","0.023","0.001","true","-39654","1751.5801437559173","true","-1.0020781754070098","0.5290009815682872","false"
"","social","disability_status_of_the_civilian_noninstitutionalized_population","cu18dhrg","CvNIU18_1","198","98.7167665596883","30.3081779987376","0.00742741390952059","0.00368182266530626","false","8799","793","5.5","0.005","0","true","-8601","799.1207668431599","true","0.24274139095205893","0.368182266530626","false"
"","social","disability_status_of_the_civilian_noninstitutionalized_population","cu18dscr","CvNIU18_1","149","87.6641317757725","35.7659500115348","0.00558931652787156","0.00327492764060304","false","14198","960","4.1","0.008","0.001","true","-14049","963.9942945889254","true","-0.24106834721284398","0.3424200790138598","false"
"","social","disability_status_of_the_civilian_noninstitutionalized_population","cu18dvsn","CvNIU18_1","331","138.683091975915","25.4700395735341","0.0124165353739965","0.00515996480508642","false","14491","1011","4.2","0.008","0.001","true","-14160","1020.4675399051163","true","0.44165353739964996","0.5255971536236715","false"
"","social","disability_status_of_the_civilian_noninstitutionalized_population","cvni65pl","CvNI65pl","11684","647.197805929532","3.3672827514078","1","0","true","1154990","1054","0.1","1","0","true","-1143306","1236.8431590141088","true","0","0",""
"","social","disability_status_of_the_civilian_noninstitutionalized_population","cvni65pld","CvNI65pl","4978","466.634760814065","5.69844410621403","0.426052721670661","0.0322193465939801","true","412178","3889","0.6","0.357","0.003","true","-407200","3916.8953266586022","true","6.9052721670661015","3.235871281344511","false"
"","social","disability_status_of_the_civilian_noninstitutionalized_population","cvnid","CvNIPop1","13042","835.57704611843","3.89472145459644","0.100594682566005","0.00609572423254957","true","905592","6341","0.4","0.108","0.001","true","-892550","6395.816601498202","true","-0.7405317433995009","0.6177204377328958","false"
"","social","disability_status_of_the_civilian_noninstitutionalized_population","cvnid_amb","CvNIPop1","7917","644.708461244305","4.95036045510396","0.0610648751629399","0.00480773172435848","true","546417","5230","0.6","0.065","0.001","true","-538500","5269.587175481586","true","-0.3935124837060098","0.49106297288029127","false"
"","social","disability_status_of_the_civilian_noninstitutionalized_population","cvnid_cog","CvNIPop1","4531","495.100999797011","6.64253480812707","0.0349482063108855","0.00374893742610082","true","331130","4848","0.9","0.04","0.001","true","-326599","4873.215468250916","true","-0.5051793689114499","0.38800169876972757","false"
"","social","disability_status_of_the_civilian_noninstitutionalized_population","cvnid_hrg","CvNIPop1","2397","395.824456040806","10.0384968556391","0.0184883801649068","0.00302872454872391","true","181759","2893","1","0.022","0","true","-179362","2919.9530818148432","true","-0.3511619835093198","0.302872454872391","false"
"","social","disability_status_of_the_civilian_noninstitutionalized_population","cvnid_ild","CvNIPop1","4917","528.12593195184","6.52937154270731","0.0379254757074871","0.00399637445929267","true","370804","4201","0.7","0.044","0.001","true","-365887","4234.066366981037","true","-0.60745242925129","0.4119588428336839","false"
"","social","disability_status_of_the_civilian_noninstitutionalized_population","cvnid_scr","CvNIPop1","2789","424.454944605432","9.25160709747546","0.0215119283604193","0.00324314880624554","true","231666","3504","0.9","0.028","0","true","-228877","3529.6144265344337","true","-0.6488071639580699","0.324314880624554","false"
"","social","disability_status_of_the_civilian_noninstitutionalized_population","cvnid_vsn","CvNIPop1","3484","487.001026692963","8.49739541757479","0.0268725559009325","0.00371447383798788","true","198917","3563","1.1","0.024","0","true","-195433","3596.128334751139","true","0.2872555900932503","0.371447383798788","false"
"","social","disability_status_of_the_civilian_noninstitutionalized_population","cvnipop1","CvNIPop1","129649","2697.03540948205","1.26459533303963","1","0","true","8379895","1861","0","1","0","true","-8250246","3276.785162319924","true","0","0",""
"","social","disability_status_of_the_civilian_noninstitutionalized_population","cvniu18_1","CvNIU18_1","26658","1422.13149884249","3.24299508018486","1","0","true","1764874","282","0","1","0","true","-1738216","1449.8213683071397","true","0","0",""
"","social","disability_status_of_the_civilian_noninstitutionalized_population","cvniu18d","CvNIU18_1","835","211.009478460092","15.3620645731097","0.0313226798709581","0.00773704255339469","true","60631","1940","1.9","0.034","0.001","true","-59796","1951.4417746886531","true","-0.26773201290419024","0.7801399071515328","false"
"","social","educational_attainment__highest_grade_completed_","ea_9t12nd","EA_P25pl","11590","823.352293978708","4.31853418327144","0.133714826309171","0.0090687999424726","true","523873","6173","0.7","0.088","0.001","true","-512283","6227.667139467234","true","4.571482630917101","0.9123767445336989","true"
"","social","educational_attainment__highest_grade_completed_","ea_ascd","EA_P25pl","4512","476.274080756029","6.41685098778844","0.0520553318642777","0.00538350624682727","true","379457","4804","0.8","0.064","0.001","true","-374945","4827.551449751727","true","-1.1944668135722303","0.547559490006595","false"
"","social","educational_attainment__highest_grade_completed_","ea_bchd","EA_P25pl","18807","1002.33726858777","3.23987646903048","0.216977975702897","0.0106155489099828","true","1292814","8445","0.4","0.218","0.001","true","-1274007","8504.2756893224","true","-0.10220242971029947","1.0662545599444675","false"
"","social","educational_attainment__highest_grade_completed_","ea_bchdh","EA_P25pl","25119","1140.04385880544","2.75901023300625","0.289800062300264","0.0116390517370814","true","2217245","10721","0.3","0.374","0.002","true","-2192126","10781.444291002945","true","-8.419993769973598","1.1809636968952837","true"
"","social","educational_attainment__highest_grade_completed_","ea_grdpfd","EA_P25pl","6312","520.438276839819","5.01229170123987","0.0728220865973672","0.00580365807278438","true","924431","7922","0.5","0.156","0.001","true","-918119","7939.076772522105","true","-8.31779134026328","0.5889180505451952","true"
"","social","educational_attainment__highest_grade_completed_","ea_hscgrd","EA_P25pl","20923","1111.35277927398","3.22895566933723","0.24139044960024","0.0117626633921939","true","1421617","8874","0.4","0.24","0.001","true","-1400694","8943.320468371912","true","0.1390449600240018","1.180509424265891","false"
"","social","educational_attainment__highest_grade_completed_","ea_lt9g","EA_P25pl","12087","905.837181837884","4.55581120884672","0.139448758032696","0.0100263738307334","true","565345","5225","0.6","0.095","0.001","true","-553258","5302.939373592725","true","4.4448758032696","1.0076118905293623","true"
"","social","educational_attainment__highest_grade_completed_","ea_lthsgr","EA_P25pl","23677","1223.47864713692","3.14125951977282","0.273163584341867","0.0128802473539811","true","1089218","8087","0.5","0.184","0.001","true","-1065541","8179.026164525944","true","8.916358434186701","1.2919008162383718","true"
"","social","educational_attainment__highest_grade_completed_","ea_p25pl","EA_P25pl","86677","1832.24807272378","1.28503364864676","1","0","true","5923498","320","0","1","0","true","-5836821","1859.9819891601119","true","0","0",""
"","social","educational_attainment__highest_grade_completed_","ea_sclgnd","EA_P25pl","12446","831.318230282483","4.06042605103278","0.143590571893351","0.00909801303835749","true","815961","6798","0.5","0.138","0.001","true","-803515","6848.641763152749","true","0.5590571893350997","0.9152805102596847","false"
"","social","grandparents","gplgcu18","GpLGcU18","3929","491.244338389767","7.60063062195563","1","0","true","227612","3808","1","1","0","true","-223683","3839.5553127933968","true","0","0",""
"","social","grandparents","gprgcu18","GpLGcU18","1199","271.280297847079","13.7541313732609","0.305166709086282","0.057545524563062","true","60687","2246","2.2","0.267","0.008","true","-59488","2262.323805294017","true","3.8166709086282005","5.80989448891972","false"
"","social","household_type","avgfmsz","mean","3.468094729051887","0.18706426079356925","3.278943764417883","","","true","3.39","0.01","0.2","","","true","0.07809472905188697","0.18733135793626354","false","","",""
"","social","household_type","avghhsz","mean","2.74572148192797","0.06474165026314925","1.4333801355610052","","","true","2.62","0.01","0.2","","","true","0.12572148192796995","0.06550939840050383","false","","",""
"","social","household_type","fam1","HH1","24322","764.094235026021","1.90977294506911","0.523582976341679","0.0154031379399098","true","1887978","7339","0.2","0.599","0.002","true","-1863656","7378.6693244785","true","-7.541702365832094","1.553243890687772","true"
"","social","household_type","famchu18","HH1","10867","593.461034946693","3.31983607797676","0.233935375540869","0.0125126014944904","true","795899","5284","0.4","0.252","0.002","true","-785032","5317.222207130336","true","-1.8064624459131018","1.267143228525976","false"
"","social","household_type","fhnh","HH1","10264","637.509215619665","3.77575600274139","0.220954513163843","0.0135059246659977","true","555144","4357","0.5","0.176","0.001","true","-544880","4403.392669294893","true","4.495451316384305","1.3542894856108316","true"
"","social","household_type","fhnhchu18","HH1","4834","462.231543709427","5.81282209110778","0.104062170365746","0.00988419254278508","true","245951","2904","0.7","0.078","0.001","true","-241117","2940.5567500050056","true","2.6062170365745994","0.9934649577254762","false"
"","social","household_type","hh1","HH1","46453","512.015624761589","0.670044343623049","1","0","true","3154103","5930","0.1","1","0","true","-3107650","5952.063507725703","true","0","0",""
"","social","household_type","hh1pl65pl","HH1","9633","521.855343941211","3.29323462212885","0.207370891008116","0.0109990686900549","true","883169","3045","0.2","0.28","0.001","true","-873536","3089.3944390446486","true","-7.262910899188402","1.104443353226167","true"
"","social","household_type","hh1plu18","HH1","13092","618.612964623277","2.87241455429881","0.281833250812649","0.0129495806389777","true","920772","5870","0.4","0.292","0.002","true","-907680","5902.506416769066","true","-1.0166749187351023","1.3103115611387472","false"
"","social","household_type","mhnw","HH1","3073","386.556593528037","7.64688612610939","0.0661528857124405","0.00828944908748159","true","172928","3177","1.1","0.055","0.001","true","-169855","3200.4304398002464","true","1.1152885712440508","0.8349548860504343","false"
"","social","household_type","mhnwchu18","HH1","1116","241.248834194074","13.141203069695","0.0240242826082277","0.00518664097018128","true","55842","1936","2.1","0.018","0.001","true","-54726","1950.9733468194793","true","0.6024282608227702","0.5282162867004672","false"
"","social","household_type","mrdchu18","HH1","4917","447.759980346614","5.53578435891871","0.105848922566896","0.00956812159665884","true","494106","4752","0.6","0.157","0.001","true","-489189","4773.048606498785","true","-5.1151077433104","0.9620236529755872","true"
"","social","household_type","mrdfam","HH1","10985","648.836651245905","3.59061971074624","0.236475577465395","0.0137222413028299","true","1159906","7564","0.4","0.368","0.002","true","-1148921","7591.777459857474","true","-13.1524422534605","1.3867224176924913","true"
"","social","household_type","nfam1","HH1","22131","738.577687179893","2.02875331644273","0.476417023658321","0.0150072652299003","true","1266125","5924","0.3","0.401","0.002","true","-1243994","5969.863733788235","true","7.541702365832101","1.5139947479452318","true"
"","social","household_type","nfama","HH1","12798","679.817622601827","3.22912167888042","0.275504273136288","0.0143160039801714","true","1015605","5472","0.3","0.322","0.002","true","-1002807","5514.067101514091","true","-4.649572686371201","1.4455032686240572","true"
"","social","household_type","nfama65pl","HH1","4053","409.810932016216","6.14668607540088","0.0872494779669774","0.00876948248041011","true","357845","3209","0.5","0.113","0.001","true","-353792","3235.0619777679685","true","-2.57505220330226","0.8826314234957865","false"
"","social","language_spoken_at_home","engonly1","Pop5pl1","48927","1797.42315552015","2.23324228586207","0.384467896180231","0.0118827933744044","true","4009822","11425","0.2","0.509","0.001","true","-3960895","11565.524415261074","true","-12.453210381976902","1.1924796785639122","true"
"","social","language_spoken_at_home","engonly2","Pop5pl2","48927","1797.42315552015","2.23324228586207","0.384467896180231","0.0118827933744044","true","4009822","11425","0.2","0.509","0.001","true","-3960895","11565.524415261074","true","-12.453210381976902","1.1924796785639122","true"
"","social","language_spoken_at_home","lgafr1","LgAfr1","168","102.649890404228","37.1435411797032","1","0","false","83843","4679","3.4","1","0","true","-83675","4680.125853008656","true","0","0",""
"","social","language_spoken_at_home","lgafr2","Pop5pl2","168","102.649890404228","37.1435411797032","0.001320142386786","0.000806195732019072","false","83843","4679","3.4","0.011","0.001","true","-83675","4680.125853008656","true","-0.9679857613213999","0.12845044018319934","true"
"","social","language_spoken_at_home","lgafrlep1","LgAfr1","29","43","90.1373021695839","0.172619047619048","0.233210721153789","false","24917","1929","4.7","0.297","0.016","true","-24888","1929.4792043450482","true","-12.438095238095197","23.375893664429242","false"
"","social","language_spoken_at_home","lgafrlep2","LgOEnLEP2","29","43","90.1373021695839","0.00075599582898853","0.00112038898837388","false","24917","1929","4.7","0.014","0.001","true","-24888","1929.4792043450482","true","-1.3244004171011472","0.1501756133754561","true"
"","social","language_spoken_at_home","lgarab1","LgArab1","210","135.059246258818","39.0966120303424","1","0","false","62568","3153","3.1","1","0","true","-62358","3155.891316252827","true","0","0",""
"","social","language_spoken_at_home","lgarab2","Pop5pl2","210","135.059246258818","39.0966120303424","0.0016501779834825","0.00106078823046363","false","62568","3153","3.1","0.008","0","true","-62358","3155.891316252827","true","-0.63498220165175","0.106078823046363","true"
"","social","language_spoken_at_home","lgarblep1","LgArab1","115","100.657836257293","53.2088469709491","0.547619047619048","0.325129248347919","false","26695","1567","3.6","0.427","0.013","true","-26580","1570.229601045656","true","12.061904761904806","32.53890411972764","false"
"","social","language_spoken_at_home","lgarblep2","LgOEnLEP2","115","100.657836257293","53.2088469709491","0.00299791449426486","0.002620197958731","false","26695","1567","3.6","0.015","0.001","true","-26580","1570.229601045656","true","-1.200208550573514","0.2804538704125528","true"
"","social","language_spoken_at_home","lgarm1","LgArm1","8","13","98.7841945288754","1","0","false","4401","739","10.2","1","0","true","-4393","739.114334863017","true","0","0",""
"","social","language_spoken_at_home","lgarm2","Pop5pl2","8","13","98.7841945288754","0.0000628639231802859","0.000102146247161393","false","4401","739","10.2","0.001","0","true","-4393","739.114334863017","true","-0.09371360768197141","0.010214624716139301","true"
"","social","language_spoken_at_home","lgarmlep1","LgArm1","8","13","98.7841945288754","1","0","false","1762","334","11.5","0.4","0.035","true","-1754","334.2528982671654","true","60","3.5000000000000004","true"
"","social","language_spoken_at_home","lgarmlep2","LgOEnLEP2","8","13","98.7841945288754","0.000208550573514077","0.000338751123875501","false","1762","334","11.5","0.001","0","true","-1754","334.2528982671654","true","-0.07914494264859231","0.0338751123875501","false"
"","social","language_spoken_at_home","lgchi1","LgChi1","2161","495.340287075461","13.9342302428224","1","0","true","465908","6070","0.8","1","0","true","-463747","6090.177501518326","true","0","0",""
"","social","language_spoken_at_home","lgchi2","Pop5pl2","2161","495.340287075461","13.9342302428224","0.0169811172490747","0.00387774460423169","true","465908","6070","0.8","0.059","0.001","true","-463747","6090.177501518326","true","-4.2018882750925295","0.4004610245160943","true"
"","social","language_spoken_at_home","lgchilep1","LgChi1","1468","405.513255023803","16.7924126046149","0.679315131883387","0.10472243083799","true","319622","5404","1","0.686","0.007","true","-318154","5419.19339016426","true","-0.6684868116613103","10.495612188251622","false"
"","social","language_spoken_at_home","lgchilep2","LgOEnLEP2","1468","405.513255023803","16.7924126046149","0.0382690302398332","0.0104151666482363","true","319622","5404","1","0.176","0.003","true","-318154","5419.19339016426","true","-13.773096976016678","1.0838620590764019","true"
"","social","language_spoken_at_home","lgfr1","LgFr1","749","298.223070871454","24.2043552190319","1","0","false","87390","3260","2.3","1","0","true","-86641","3273.612225050487","true","0","0",""
"","social","language_spoken_at_home","lgfr2","Pop5pl2","749","298.223070871454","24.2043552190319","0.00588563480775427","0.0023405176013399","false","87390","3260","2.3","0.011","0","true","-86641","3273.612225050487","true","-0.5114365192245728","0.23405176013399","false"
"","social","language_spoken_at_home","lgfrclep1","LgFrCr1","437","170.531522012794","23.7223292291034","0.45005149330587","0.0629105292577893","false","48698","2104","2.6","0.439","0.01","true","-48261","2110.8995712728733","true","1.105149330587004","6.370035079569941","false"
"","social","language_spoken_at_home","lgfrclep2","LgOEnLEP2","437","170.531522012794","23.7223292291034","0.0113920750782065","0.00441278701805541","false","48698","2104","2.6","0.027","0.001","true","-48261","2110.8995712728733","true","-1.5607924921793501","0.4524675597953776","true"
"","social","language_spoken_at_home","lgfrcr1","LgFrCr1","971","353.77111244419","22.1481387247935","1","0","false","110845","4012","2.2","1","0","true","-109874","4027.5672558009505","true","0","0",""
"","social","language_spoken_at_home","lgfrcr2","Pop5pl2","971","353.77111244419","22.1481387247935","0.0076301086760072","0.0027757976533273","false","110845","4012","2.2","0.014","0.001","true","-109874","4027.5672558009505","true","-0.6369891323992801","0.2950432614417307","false"
"","social","language_spoken_at_home","lgfrlep1","LgFr1","177","138.495487291103","47.5659805577946","0.236315086782377","0.159177385579229","false","22841","1478","3.9","0.261","0.014","true","-22664","1484.474654549548","true","-2.4684913217623006","15.97918648737743","false"
"","social","language_spoken_at_home","lgfrlep2","LgOEnLEP2","177","138.495487291103","47.5659805577946","0.00461418143899896","0.00360381320230722","false","22841","1478","3.9","0.013","0.001","true","-22664","1484.474654549548","true","-0.838581856100104","0.37399825664197717","false"
"","social","language_spoken_at_home","lggrk1","LgGrk1","20","23","69.9088145896657","1","0","false","42634","2120","3","1","0","true","-42614","2120.124760479911","true","0","0",""
"","social","language_spoken_at_home","lggrk2","Pop5pl2","20","23","69.9088145896657","0.000157159807950715","0.000180706831378074","false","42634","2120","3","0.005","0","true","-42614","2120.124760479911","true","-0.4842840192049285","0.0180706831378074","true"
"","social","language_spoken_at_home","lggrklep1","LgGrk1","0","0","","0","0","false","13483","898","4","0.316","0.014","true","-13483","898","true","-31.6","1.4000000000000001","true"
"","social","language_spoken_at_home","lggrklep2","LgOEnLEP2","0","0","","0","0","false","13483","898","4","0.007","0","true","-13483","898","true","-0.7000000000000001","0","true"
"","social","language_spoken_at_home","lggrm1","LgGrm1","229","96.2081077664456","25.5393763731423","1","0","false","21545","1597","4.5","1","0","true","-21316","1599.8953090749408","true","0","0",""
"","social","language_spoken_at_home","lggrm2","Pop5pl2","229","96.2081077664456","25.5393763731423","0.00179947980103568","0.000755157380019468","false","21545","1597","4.5","0.003","0","true","-21316","1599.8953090749408","true","-0.120052019896432","0.0755157380019468","false"
"","social","language_spoken_at_home","lggrmlep1","LgGrm1","72","67.7790528113222","57.2264883580903","0.314410480349345","0.26486823293848","false","2833","488","10.5","0.131","0.02","true","-2761","492.68448321415605","true","18.3410480349345","26.56222521174627","false"
"","social","language_spoken_at_home","lggrmlep2","LgOEnLEP2","72","67.7790528113222","57.2264883580903","0.00187695516162669","0.00176468881975749","false","2833","488","10.5","0.002","0","true","-2761","492.68448321415605","true","0","0.176468881975749",""
"","social","language_spoken_at_home","lgguj1","LgGuj1","24","29","73.4549138804458","1","0","false","8998","975","6.6","1","0","true","-8974","975.431186706679","true","0","0",""
"","social","language_spoken_at_home","lgguj2","Pop5pl2","24","29","73.4549138804458","0.000188591769540858","0.000227850945538367","false","8998","975","6.6","0.001","0","true","-8974","975.431186706679","true","-0.0811408230459142","0.0227850945538367","true"
"","social","language_spoken_at_home","lggujlep1","LgGuj1","0","0","","0","0","false","3290","470","8.7","0.366","0.034","true","-3290","470","true","-36.6","3.4000000000000004","true"
"","social","language_spoken_at_home","lggujlep2","LgOEnLEP2","0","0","","0","0","false","3290","470","8.7","0.002","0","true","-3290","470","true","-0.2","0","true"
"","social","language_spoken_at_home","lghdi1","LgHdi1","148","101.87246929372","41.8436167311757","1","0","false","32568","2275","4.2","1","0","true","-32420","2277.2797368790684","true","0","0",""
"","social","language_spoken_at_home","lghdi2","Pop5pl2","148","101.87246929372","41.8436167311757","0.00116298257883529","0.000800179677640617","false","32568","2275","4.2","0.004","0","true","-32420","2277.2797368790684","true","-0.28370174211647103","0.0800179677640617","true"
"","social","language_spoken_at_home","lghdilep1","LgHdi1","0","0","","0","0","false","10041","1015","6.1","0.308","0.023","true","-10041","1015","true","-30.8","2.3","true"
"","social","language_spoken_at_home","lghdilep2","LgOEnLEP2","0","0","","0","0","false","10041","1015","6.1","0.006","0.001","true","-10041","1015","true","-0.6","0.1","true"
"","social","language_spoken_at_home","lgheb1","LgHeb1","98","77.8010282708397","48.2606713422491","1","0","false","46543","2288","3","1","0","true","-46445","2289.322388830372","true","0","0",""
"","social","language_spoken_at_home","lgheb2","Pop5pl2","98","77.8010282708397","48.2606713422491","0.000770083058958502","0.000611168442754292","false","46543","2288","3","0.006","0","true","-46445","2289.322388830372","true","-0.5229916941041498","0.061116844275429204","true"
"","social","language_spoken_at_home","lgheblep1","LgHeb1","39","45.8039299623951","71.3957290349858","0.397959183673469","0.344435331354786","false","9285","800","5.2","0.199","0.014","true","-9246","801.3101771474015","true","19.895918367346898","34.47197375919766","false"
"","social","language_spoken_at_home","lgheblep2","LgOEnLEP2","39","45.8039299623951","71.3957290349858","0.00101668404588113","0.00119308597828148","false","9285","800","5.2","0.005","0","true","-9246","801.3101771474015","true","-0.398331595411887","0.11930859782814798","true"
"","social","language_spoken_at_home","lghmg1","LgHmg1","0","0","","0","0","false","23","27","71.4","1","0","false","-23","27","false","-100","0","true"
"","social","language_spoken_at_home","lghmg2","Pop5pl2","0","0","","0","0","false","23","27","71.4","0","0","false","-23","27","false","0","0",""
"","social","language_spoken_at_home","lghmglep1","LgHmg1","0","0","","0","0","false","8","14","106.4","0.348","0.451","false","-8","14","false","-34.8","45.1","false"
"","social","language_spoken_at_home","lghmglep2","LgOEnLEP2","0","0","","0","0","false","8","14","106.4","0","0","false","-8","14","false","0","0",""
"","social","language_spoken_at_home","lghnglep1","LgHung1","0","0","","0","0","false","3202","451","8.6","0.414","0.042","true","-3202","451","true","-41.4","4.2","true"
"","social","language_spoken_at_home","lghnglep2","LgOEnLEP2","0","0","","0","0","false","3202","451","8.6","0.002","0","true","-3202","451","true","-0.2","0","true"
"","social","language_spoken_at_home","lghung1","LgHung1","0","0","","0","0","false","7735","763","6","1","0","true","-7735","763","true","-100","0","true"
"","social","language_spoken_at_home","lghung2","Pop5pl2","0","0","","0","0","false","7735","763","6","0.001","0","true","-7735","763","true","-0.1","0","true"
"","social","language_spoken_at_home","lgit1","LgIt1","259","157.079597656729","36.868384987086","1","0","false","79051","2880","2.2","1","0","true","-78792","2884.2804995353695","true","0","0",""
"","social","language_spoken_at_home","lgit2","Pop5pl2","259","157.079597656729","36.868384987086","0.00203521951296176","0.00123366812789053","false","79051","2880","2.2","0.01","0","true","-78792","2884.2804995353695","true","-0.796478048703824","0.12336681278905301","true"
"","social","language_spoken_at_home","lgitlep1","LgIt1","82","133.033830283879","98.6239382340272","0.316602316602317","0.476403939057995","false","27803","1271","2.8","0.352","0.01","true","-27721","1277.943269476388","true","-3.539768339768294","47.65088804523729","false"
"","social","language_spoken_at_home","lgitlep2","LgOEnLEP2","82","133.033830283879","98.6239382340272","0.00213764337851929","0.00346656133789807","false","27803","1271","2.8","0.015","0.001","true","-27721","1277.943269476388","true","-1.286235662148071","0.36079145651483574","true"
"","social","language_spoken_at_home","lgjap1","LgJap1","398","203.924005453012","31.1472263220375","1","0","false","22098","1627","4.5","1","0","true","-21700","1639.729855799424","true","0","0",""
"","social","language_spoken_at_home","lgjap2","Pop5pl2","398","203.924005453012","31.1472263220375","0.00312748017821922","0.0016012288968889","false","22098","1627","4.5","0.003","0","true","-21700","1639.729855799424","true","0.01274801782192203","0.16012288968889002","false"
"","social","language_spoken_at_home","lgjaplep1","LgJap1","234","158.776572579206","41.2481678692766","0.587939698492462","0.26153817273622","false","10572","1046","6","0.478","0.032","true","-10338","1057.9820414354867","true","10.993969849246199","26.348854965292297","false"
"","social","language_spoken_at_home","lgjaplep2","LgOEnLEP2","234","158.776572579206","41.2481678692766","0.00610010427528676","0.00412905179207409","false","10572","1046","6","0.006","0.001","true","-10338","1057.9820414354867","true","0.01001042752867598","0.4248419553390444","false"
"","social","language_spoken_at_home","lgkor1","LgKor1","311","168.629771985851","32.9615754622017","1","0","false","75990","3263","2.6","1","0","true","-75679","3267.3544344010184","true","0","0",""
"","social","language_spoken_at_home","lgkor2","Pop5pl2","311","168.629771985851","32.9615754622017","0.00244383501363361","0.00132420215215423","false","75990","3263","2.6","0.01","0","true","-75679","3267.3544344010184","true","-0.7556164986366389","0.132420215215423","true"
"","social","language_spoken_at_home","lgkorlep1","LgKor1","112","89.1852005660132","48.4070780319221","0.360128617363344","0.210016357852835","false","46226","2258","3","0.608","0.014","true","-46114","2259.76060679002","true","-24.787138263665597","21.048247092280643","false"
"","social","language_spoken_at_home","lgkorlep2","LgOEnLEP2","112","89.1852005660132","48.4070780319221","0.00291970802919708","0.00232084891668754","false","46226","2258","3","0.025","0.001","true","-46114","2259.76060679002","true","-2.208029197080292","0.25271208309239446","true"
"","social","language_spoken_at_home","lglao1","LgLao1","12","17","86.1195542046606","1","0","false","323","152","28.6","1","0","false","-311","152.9477034806342","false","0","0",""
"","social","language_spoken_at_home","lglao2","Pop5pl2","12","17","86.1195542046606","0.0000942958847704288","0.000133572711945005","false","323","152","28.6","0","0","false","-311","152.9477034806342","false","0.00942958847704288","0.0133572711945005","false"
"","social","language_spoken_at_home","lglaolep1","LgLao1","0","0","","0","0","false","106","72","41.3","0.328","0.161","false","-106","72","false","-32.800000000000004","16.1","false"
"","social","language_spoken_at_home","lglaolep2","LgOEnLEP2","0","0","","0","0","false","106","72","41.3","0","0","false","-106","72","false","0","0",""
"","social","language_spoken_at_home","lgmkhm1","LgMKhm1","0","0","","0","0","false","2246","624","16.9","1","0","true","-2246","624","true","-100","0","true"
"","social","language_spoken_at_home","lgmkhm2","Pop5pl2","0","0","","0","0","false","2246","624","16.9","0","0","true","-2246","624","true","0","0",""
"","social","language_spoken_at_home","lgmkmlep1","LgMKhm1","0","0","","0","0","false","1026","327","19.4","0.457","0.071","true","-1026","327","true","-45.7","7.1","true"
"","social","language_spoken_at_home","lgmkmlep2","LgOEnLEP2","0","0","","0","0","false","1026","327","19.4","0.001","0","true","-1026","327","true","-0.1","0","true"
"","social","language_spoken_at_home","lgnav1","LgNav1","0","0","","0","0","false","37","36","59.1","1","0","false","-37","36","false","-100","0","true"
"","social","language_spoken_at_home","lgnav2","Pop5pl2","0","0","","0","0","false","37","36","59.1","0","0","false","-37","36","false","0","0",""
"","social","language_spoken_at_home","lgnavlep1","LgNav1","0","0","","0","0","false","0","0","","0","0","false","0","0","","0","0",""
"","social","language_spoken_at_home","lgnavlep2","LgOEnLEP2","0","0","","0","0","false","0","0","","0","0","false","0","0","","0","0",""
"","social","language_spoken_at_home","lgoanlep1","LgOAsn1","346","182.186717408268","32.009191877342","0.662835249042146","0.167646556581158","false","19484","1431","4.5","0.48","0.021","true","-19138","1442.5508656543102","true","18.2835249042146","16.895670431657756","false"
"","social","language_spoken_at_home","lgoanlep2","LgOEnLEP2","346","182.186717408268","32.009191877342","0.00901981230448384","0.0047301969468812","false","19484","1431","4.5","0.011","0.001","true","-19138","1442.5508656543102","true","-0.1980187695516159","0.4834745407597408","false"
"","social","language_spoken_at_home","lgoasn1","LgOAsn1","522","241.074677226788","28.0747041687673","1","0","false","40593","2380","3.6","1","0","true","-40071","2392.178296030628","true","0","0",""
"","social","language_spoken_at_home","lgoasn2","Pop5pl2","522","241.074677226788","28.0747041687673","0.00410187098751365","0.00189261044058978","false","40593","2380","3.6","0.005","0","true","-40071","2392.178296030628","true","-0.08981290124863495","0.189261044058978","false"
"","social","language_spoken_at_home","lgoeng1","Pop5pl1","78332","2521.55705864452","1.9568776921647","0.615532103819769","0.0155948654540083","true","3861110","11444","0.2","0.491","0.001","true","-3782778","11718.506133462575","true","12.453210381976895","1.5626894398076077","true"
"","social","language_spoken_at_home","lgoeng2","Pop5pl2","78332","2521.55705864452","1.9568776921647","0.615532103819769","0.0155948654540083","true","3861110","11444","0.2","0.491","0.001","true","-3782778","11718.506133462575","true","12.453210381976895","1.5626894398076077","true"
"","social","language_spoken_at_home","lgoenlep1","Pop5pl1","38360","1814.18852383097","2.87500043394838","0.301432511649471","0.0129382830095369","true","1821170","9296","0.3","0.231","0.001","true","-1782810","9471.372445427325","true","7.0432511649470975","1.2976870471530155","true"
